unique_staying_id,study_id,location_id,Start Time,End Time,Day of Week,Time of Day,Surveyor Count,staying_microclimate,Temperature,staying_row_total,Group Size,Race Ethnicity,Gender,Age,sitting_formal_all,sitting_formal_public,Commercial Activity,commercial_buying,Eating Drinking,talking_to_others,sitting_informal,recreation_passive,standing,using_electronics,Active Recreation,leaning,living_public,commercial_observing,working_civic,staying_mobility_assist,Waiting for Transportation,Smoking,soliciting,sitting_formal_private,Conditions,commercial_selling,Intoxicated Disruptive Behavior,lying,Cultural Activity,Aggressive Disruptive Behavior,sitting_formal_commercial,commercial_selling_informal,Disruptive Behavior,Notes,sitting_formal_public_fixed,sitting_formal_public_fixed_1,sitting_formal_public_movable,subject_id,latitidue,longitude,staying_covid_mask,staying_covid_social_distance,taking_care_child,feeding_child,waiting_non_public_transportation,recreation_active_play,recreation_passive_reading_writing,other,chance_encounter,year,month,day
16598,2023_Seattle_Citywide,UNI4,2023-10-25 17:20:40,2023-10-25 17:40:40,Weekday,Evening,UD4H,Light Clouds,48,1,2,,Masculine presenting,25-64,,,,,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,dea638e1-df26-41c9-b544-fcc58402b798,47.6583626177692,-122.312313844121,,,,,,,,,,2023,10,25
16599,2023_Seattle_Citywide,UNI4,2023-10-25 17:20:40,2023-10-25 17:40:40,Weekday,Evening,UD4H,Light Clouds,48,1,1,,Masculine presenting,25-64,,,1,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,ec62dc95-6924-4f97-b5a1-250cf67dc06b,47.6583879165083,-122.312791315139,,,,,,,,,,2023,10,25
16600,2023_Seattle_Citywide,UNI4,2023-10-29 17:10:17,2023-10-29 17:30:23,Weekend,Evening,UD4H,Sun - Shaded,50,1,2,,Feminine presenting,15-24,,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,ef47948e-5a46-481e-9d84-3e6f43ce1ee4,47.6583695836688,-122.312968155016,,,,,,,,,,2023,10,29
16601,2023_Seattle_Citywide,UNI4,2023-10-25 17:20:40,2023-10-25 17:40:40,Weekday,Evening,UD4H,Light Clouds,48,1,2,,Feminine presenting,25-64,,,,,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,f457b1c3-f699-4707-ad36-7d3850fd2091,47.6583626177691,-122.31228835291,,,,,,,,,,2023,10,25
16602,2023_Seattle_Citywide,UNI4,2023-10-29 13:19:06,2023-10-29 13:38:50,Weekend,Midday,UD4H,Sun - Exposed,53,1,1,,Feminine presenting,15-24,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,fa83c3ec-c50a-4155-b4aa-499377708d7d,47.6583792301646,-122.312696671637,,,,,,,,,,2023,10,29
16603,2023_Seattle_Citywide,UNI4,2023-10-25 17:20:40,2023-10-25 17:40:40,Weekday,Evening,UD4H,Light Clouds,48,1,2,,Feminine presenting,15-24,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,ff49625a-2358-43ec-af9a-1fb750fbd3f3,47.6583672955986,-122.312672949845,,,,,,,,,,2023,10,25
16604,2023_Seattle_Citywide,UPT1,2023-11-04 12:26:44,2023-11-04 12:48:07,Weekend,Midday,UD4H,Light Clouds,61,1,1,,Masculine presenting,65+,,,,,,,,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,00f84c0b-5cfc-4e49-9493-515ded4b6a83,47.6241636190217,-122.356820274939,,,,,,,,,,2023,11,4
16605,2023_Seattle_Citywide,UPT1,2023-11-01 16:28:16,2023-11-01 16:49:25,Weekday,Evening,UD4H,Light Rain,53,1,1,,Feminine presenting,15-24,,,,,,,,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,0112c448-869c-4629-9b94-d27ecb4a8f59,47.6241662107888,-122.356818675629,,,,,,,,,,2023,11,1
16606,2023_Seattle_Citywide,UPT1,2023-11-04 12:26:44,2023-11-04 12:48:07,Weekend,Midday,UD4H,Light Clouds,61,1,1,,Masculine presenting,25-64,,,,,,,,,,1,,1,,,,,1,,,,,,,,,,,,,,,,,01773dc0-23cd-462e-a0d7-e20f0ccb938e,47.6243272192008,-122.356868474643,,,,,,,,,,2023,11,4
16607,2023_Seattle_Citywide,UPT1,2023-11-04 16:24:20,2023-11-04 16:44:57,Weekend,Evening,UD4H,Sun - Shaded,59,1,1,,Feminine presenting,15-24,,,,,,,,,1,1,,,,,,,1,,,,,,,,,,,,,Outlier in a group at mid block. He wasn’t supposed to be w the two women! Oops.,,,,02a441ab-94fc-43b2-a7b0-b5f286acdec6,47.6242062997568,-122.356870765384,,,,,,,,,,2023,11,4
16608,2023_Seattle_Citywide,UPT1,2023-11-02 16:20:45,2023-11-02 16:42:23,Weekday,Evening,UD4H,Sun - Shaded,59,1,2,,Masculine presenting,25-64,,,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,02e30d81-19cc-4d64-9b6b-88ec215f4f1d,47.6240957560762,-122.356834609036,,,,,,,,,,2023,11,2
16609,2023_Seattle_Citywide,UPT1,2023-11-04 12:26:44,2023-11-04 12:48:07,Weekend,Midday,UD4H,Light Clouds,61,1,1,,Masculine presenting,25-64,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,04aaebfa-b896-4fd7-be85-8d2fcb0e1a9a,47.6242441000933,-122.356867679393,,,,,,,,,,2023,11,4
16610,2023_Seattle_Citywide,UPT1,2023-10-31 08:26:44,2023-10-31 08:47:46,Weekday,Morning,UD4H,Sun - Shaded,40,1,1,,Feminine presenting,15-24,,,,,,,,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,04c164cd-ec10-4415-872b-1bf6b231a662,47.6241580300922,-122.356848846979,,,,,,,,,,2023,10,31
16611,2023_Seattle_Citywide,UPT1,2023-11-04 16:24:20,2023-11-04 16:44:57,Weekend,Evening,UD4H,Sun - Shaded,59,1,2,,Feminine presenting,15-24,,,,,1,1,,,1,,,,,,,,1,,,,,,,,,,,,,Outlier in a group at mid block. He wasn’t supposed to be w the two women! Oops.,,,,05ad7223-284f-4522-9875-63b7f0742aba,47.6243432105167,-122.356856536281,,,,,,,,,,2023,11,4
16612,2023_Seattle_Citywide,UPT1,2023-11-01 16:28:16,2023-11-01 16:49:25,Weekday,Evening,UD4H,Light Rain,53,1,1,,Masculine presenting,25-64,,,,,,,,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,05de6822-1cbc-48ec-b982-01120e719cd3,47.6242496440151,-122.356844630326,,,,,,,,,,2023,11,1
16613,2023_Seattle_Citywide,UPT1,2023-10-31 08:26:44,2023-10-31 08:47:46,Weekday,Morning,UD4H,Sun - Shaded,40,1,1,,Feminine presenting,15-24,,,,,,,,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,073c1a30-4aa1-43f2-ae63-26f2d7055d80,47.624287187495,-122.356843239442,,,,,,,,,,2023,10,31
16614,2023_Seattle_Citywide,UPT1,2023-11-04 12:26:44,2023-11-04 12:48:07,Weekend,Midday,UD4H,Light Clouds,61,1,1,,Feminine presenting,25-64,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,08eb21e1-1d82-48f9-8f02-b4db1e254585,47.6239005660059,-122.356861037354,,,,,,,,,,2023,11,4
16615,2023_Seattle_Citywide,UPT1,2023-10-31 12:17:31,2023-10-31 12:36:25,Weekday,Midday,UD4H,Sun - Exposed,49,1,2,,Feminine presenting,25-64,,,,,1,1,,,1,,,,,,,,1,,,,,,,,,,,,,"Oops, that one group w the outlier. She shouldn’t be in the group. My mistake.",,,,09355ba7-43e3-46b2-a6dc-b43eafd88f5e,47.624102575839,-122.356857197206,,,,,,,,,,2023,10,31
16616,2023_Seattle_Citywide,UPT1,2023-11-04 16:24:20,2023-11-04 16:44:57,Weekend,Evening,UD4H,Sun - Shaded,59,1,2,,Feminine presenting,25-64,,,,,,1,,,1,,,,,,,,1,,,,,,,,,,,,,Outlier in a group at mid block. He wasn’t supposed to be w the two women! Oops.,,,,0c6f3a46-403c-4976-9c38-4c174c4eeaf1,47.6242253752581,-122.356824662279,,,,,,,,,,2023,11,4
16617,2023_Seattle_Citywide,UPT1,2023-11-01 16:28:16,2023-11-01 16:49:25,Weekday,Evening,UD4H,Light Rain,53,1,1,,Masculine presenting,25-64,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,0d6dc2bc-e5bc-41ed-90f7-b632718623ed,47.6241489416891,-122.35686302029,,,,,,,,,,2023,11,1
16618,2023_Seattle_Citywide,UPT1,2023-11-02 08:47:05,2023-11-02 09:07:57,Weekday,Morning,UD4H,Heavy Rain,55,1,1,,Feminine presenting,25-64,,,,,,,,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,0d8eb2aa-6be4-4faa-84a3-d4b6e7675f73,47.6241991854644,-122.356857701752,,,,,,,,,,2023,11,2
16619,2023_Seattle_Citywide,UPT1,2023-11-02 12:18:51,2023-11-02 12:39:43,Weekday,Midday,UD4H,Sun - Exposed,60,1,1,,Masculine presenting,65+,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,0db66e1c-49b7-4504-a374-926399a7fa11,47.6241253231495,-122.356864831525,,,,,,,1,,,2023,11,2
16620,2023_Seattle_Citywide,UPT1,2023-10-31 08:26:44,2023-10-31 08:47:46,Weekday,Morning,UD4H,Sun - Shaded,40,1,1,,Masculine presenting,25-64,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,0ec566e1-38f4-496c-a6b9-0a69bd73b72f,47.6241445881515,-122.356856343349,,,,,,,,,,2023,10,31
16621,2023_Seattle_Citywide,UPT1,2023-10-31 12:17:31,2023-10-31 12:36:25,Weekday,Midday,UD4H,Sun - Exposed,49,1,1,,Feminine presenting,65+,,,,,,,,1,1,,,,,,,,1,,,,,,,,,,,,,"Oops, that one group w the outlier. She shouldn’t be in the group. My mistake.",,,,0f5be5cc-cfb0-417f-8f38-4386bf5c683b,47.6241774693339,-122.356817468129,,,,,,,,,,2023,10,31
16622,2023_Seattle_Citywide,UPT1,2023-11-01 16:28:16,2023-11-01 16:49:25,Weekday,Evening,UD4H,Light Rain,53,1,1,,Masculine presenting,25-64,,,,,,,,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,105f32bb-09cd-4f1b-8d29-e6186303295f,47.6240288269967,-122.356836985355,,,,,,,,,,2023,11,1
16623,2023_Seattle_Citywide,UPT1,2023-11-02 16:20:45,2023-11-02 16:42:23,Weekday,Evening,UD4H,Sun - Shaded,59,1,2,,Feminine presenting,15-24,,,,,,1,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,11095067-370a-4112-ad82-441f5bd92211,47.6239603407453,-122.356846845487,,,,,,,,,,2023,11,2
16624,2023_Seattle_Citywide,UPT1,2023-10-31 08:26:44,2023-10-31 08:47:46,Weekday,Morning,UD4H,Sun - Shaded,40,1,1,,Feminine presenting,25-64,,,,,,,,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,126a2823-bdbe-4e51-ae6b-2c7ceff21c85,47.62407253967,-122.35682327849,,,,,,,,,,2023,10,31
16625,2023_Seattle_Citywide,UPT1,2023-11-04 16:24:20,2023-11-04 16:44:57,Weekend,Evening,UD4H,Sun - Shaded,59,1,1,,Masculine presenting,25-64,,,,,1,,,,1,,,,,,,,1,,,,,,,,,,,,,Outlier in a group at mid block. He wasn’t supposed to be w the two women! Oops.,,,,136d788d-fbdf-421a-9d0b-7d556d450a6c,47.6242410015214,-122.356870522041,,,,,,,,,,2023,11,4
16626,2023_Seattle_Citywide,UPT1,2023-11-01 16:28:16,2023-11-01 16:49:25,Weekday,Evening,UD4H,Light Rain,53,1,1,,Feminine presenting,15-24,,,,,,,,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,1558411d-0036-49eb-b41f-81918c8d3fdb,47.6242578211015,-122.356855573597,,,,,,,,,,2023,11,1
16627,2023_Seattle_Citywide,UPT1,2023-11-02 16:20:45,2023-11-02 16:42:23,Weekday,Evening,UD4H,Sun - Shaded,59,1,1,,Feminine presenting,15-24,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,15968957-7c1a-409e-9f56-a955aaa41089,47.6239835850462,-122.356838456106,,,,,,,,,,2023,11,2
16628,2023_Seattle_Citywide,UPT1,2023-11-04 16:24:20,2023-11-04 16:44:57,Weekend,Evening,UD4H,Sun - Shaded,59,1,2,,Feminine presenting,15-24,,,,,,1,,,1,,,,,,,,1,,,,,,,,,,,,,Outlier in a group at mid block. He wasn’t supposed to be w the two women! Oops.,,,,15cdafd7-eb49-4a1e-9902-85f31ebd79da,47.6242557967248,-122.356825815939,,,,,,,,,,2023,11,4
16629,2023_Seattle_Citywide,UPT1,2023-11-02 08:47:05,2023-11-02 09:07:57,Weekday,Morning,UD4H,Heavy Rain,55,1,1,,Masculine presenting,15-24,,,,,1,,,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,15cfd1f8-0a52-4bc4-baaf-4d461c8798fb,47.624274564189,-122.356854115475,,,,,,,,,,2023,11,2
16630,2023_Seattle_Citywide,UPT1,2023-11-01 16:28:16,2023-11-01 16:49:25,Weekday,Evening,UD4H,Light Rain,53,1,1,,Masculine presenting,25-64,,,,,,,,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,168babc1-1056-4921-b3a6-f3c7834ba783,47.6241252045597,-122.356853531299,,,,,,,,,,2023,11,1
16631,2023_Seattle_Citywide,UPT1,2023-11-04 16:24:20,2023-11-04 16:44:57,Weekend,Evening,UD4H,Sun - Shaded,59,1,2,,Masculine presenting,25-64,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,16cd2bf7-f396-4f72-a9e1-52c3ecc6c292,47.6237903660658,-122.356831414168,,,,,,,,,,2023,11,4
16632,2023_Seattle_Citywide,UPT1,2023-10-31 12:17:31,2023-10-31 12:36:25,Weekday,Midday,UD4H,Sun - Exposed,49,1,1,,Masculine presenting,25-64,,,,,,,,,1,1,,,,,,,1,,,,,,,,,,,,,"Oops, that one group w the outlier. She shouldn’t be in the group. My mistake.",,,,197496bc-51e5-41cf-9579-e66ee8c184d7,47.6241896886896,-122.356823726381,,,,,,,,,,2023,10,31
16633,2023_Seattle_Citywide,UPT1,2023-11-01 16:28:16,2023-11-01 16:49:25,Weekday,Evening,UD4H,Light Rain,53,1,1,,Feminine presenting,25-64,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,1a19fe38-a1ca-4fb7-a0d9-43712b052c96,47.6240734772219,-122.356826422257,,,,,,,,,,2023,11,1
16634,2023_Seattle_Citywide,UPT1,2023-10-31 12:17:31,2023-10-31 12:36:25,Weekday,Midday,UD4H,Sun - Exposed,49,1,1,,Feminine presenting,25-64,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,"Oops, that one group w the outlier. She shouldn’t be in the group. My mistake.",,,,1b75599c-173f-46e5-bc76-049a98bbc6ac,47.6241319665719,-122.356828852671,,,,,,,,,,2023,10,31
16635,2023_Seattle_Citywide,UPT1,2023-10-31 08:26:44,2023-10-31 08:47:46,Weekday,Morning,UD4H,Sun - Shaded,40,1,1,,Feminine presenting,15-24,,,,,,,,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,1d13a137-d981-424c-95d6-f00936b8878c,47.6242623407781,-122.356859699395,,,,,,,,,,2023,10,31
16636,2023_Seattle_Citywide,UPT1,2023-10-31 08:26:44,2023-10-31 08:47:46,Weekday,Morning,UD4H,Sun - Shaded,40,1,1,,Feminine presenting,25-64,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,1d6ff668-fc99-4f35-87a3-636d6711ef93,47.6241475675972,-122.356820169027,,,,,,,,,,2023,10,31
16637,2023_Seattle_Citywide,UPT1,2023-11-04 16:24:20,2023-11-04 16:44:57,Weekend,Evening,UD4H,Sun - Shaded,59,1,2,,Masculine presenting,25-64,,,,,,,,,,1,,1,,,,,1,,,,,,,,,,,,,Outlier in a group at mid block. He wasn’t supposed to be w the two women! Oops.,,,,1dc5e282-c8ea-4857-84c2-0854fb4a2c15,47.6243417317624,-122.356863642933,,,,,,,,,,2023,11,4
16638,2023_Seattle_Citywide,UPT1,2023-11-02 08:47:05,2023-11-02 09:07:57,Weekday,Morning,UD4H,Heavy Rain,55,1,1,,Masculine presenting,25-64,,,,,,,,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,1e1d3d60-c9b9-43e0-af8b-1c1281f9315a,47.6242539793436,-122.356855867391,,,,,,,,,,2023,11,2
16639,2023_Seattle_Citywide,UPT1,2023-11-02 12:18:51,2023-11-02 12:39:43,Weekday,Midday,UD4H,Sun - Exposed,60,1,1,,Masculine presenting,65+,,,,,,,,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,1e98c494-cf16-4368-bc07-12550c14eb97,47.6240489984074,-122.356824282923,,,,,,,,,,2023,11,2
16640,2023_Seattle_Citywide,UPT1,2023-11-04 16:24:20,2023-11-04 16:44:57,Weekend,Evening,UD4H,Sun - Shaded,59,1,1,,Masculine presenting,65+,,,,,,,,,,,,1,,,,,1,1,,,,,,,,,,,,Outlier in a group at mid block. He wasn’t supposed to be w the two women! Oops.,,,,1fbe0190-80cb-4f2b-b93f-7405b0525d57,47.6242978299783,-122.356868979865,,,,,,,,,,2023,11,4
16641,2023_Seattle_Citywide,UPT1,2023-11-04 16:24:20,2023-11-04 16:44:57,Weekend,Evening,UD4H,Sun - Shaded,59,1,1,,Feminine presenting,65+,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,Outlier in a group at mid block. He wasn’t supposed to be w the two women! Oops.,,,,218d51b6-6671-4d9d-8541-79e70e6f3e67,47.6237674463049,-122.356834435166,,,,,,,,,,2023,11,4
16642,2023_Seattle_Citywide,UPT1,2023-11-02 08:47:05,2023-11-02 09:07:57,Weekday,Morning,UD4H,Heavy Rain,55,1,1,,Feminine presenting,15-24,,,,,,,,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,21e1d09f-74f2-4b05-a441-ee83a6b90a4f,47.6241472286876,-122.356854162715,,,,,,,,,,2023,11,2
16643,2023_Seattle_Citywide,UPT1,2023-10-31 08:26:44,2023-10-31 08:47:46,Weekday,Morning,UD4H,Sun - Shaded,40,1,1,,Masculine presenting,25-64,,,,,,,,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,227796b6-2caf-448c-8333-dc12f181fae4,47.624312210024,-122.356825043255,,,,,,,,,,2023,10,31
16644,2023_Seattle_Citywide,UPT1,2023-11-02 08:47:05,2023-11-02 09:07:57,Weekday,Morning,UD4H,Heavy Rain,55,1,2,,Masculine presenting,25-64,,,,,,1,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,229f6169-58d9-4754-93c3-aff5bd74808d,47.6235639519981,-122.356866558626,,,,,,,,,,2023,11,2
16645,2023_Seattle_Citywide,UPT1,2023-11-04 12:26:44,2023-11-04 12:48:07,Weekend,Midday,UD4H,Light Clouds,61,1,1,,Masculine presenting,25-64,,,,,,,,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,2301b47d-ee26-4a48-bc38-7ac370964411,47.6242636740677,-122.356825198964,,,,,,,,,,2023,11,4
16646,2023_Seattle_Citywide,UPT1,2023-11-04 12:26:44,2023-11-04 12:48:07,Weekend,Midday,UD4H,Light Clouds,61,1,1,,Masculine presenting,25-64,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,23e3dc6b-5e04-435d-8745-919d51f556c3,47.6241781997208,-122.35682729558,,,,,,,,,,2023,11,4
16647,2023_Seattle_Citywide,UPT1,2023-10-31 12:17:31,2023-10-31 12:36:25,Weekday,Midday,UD4H,Sun - Exposed,49,1,1,,Masculine presenting,25-64,,1,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,"Oops, that one group w the outlier. She shouldn’t be in the group. My mistake.",,,,25d60b0b-5b1c-44d8-a486-55f5587af95e,47.6243424340857,-122.356840363453,,,,,,,,,,2023,10,31
16648,2023_Seattle_Citywide,UPT1,2023-10-31 08:26:44,2023-10-31 08:47:46,Weekday,Morning,UD4H,Sun - Shaded,40,1,1,,Feminine presenting,25-64,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,2676feb0-010f-43e8-a975-5234260ce953,47.6242896593062,-122.356853751233,,,,,,,,,,2023,10,31
16649,2023_Seattle_Citywide,UPT1,2023-11-04 16:24:20,2023-11-04 16:44:57,Weekend,Evening,UD4H,Sun - Shaded,59,1,2,,Feminine presenting,15-24,,,,,1,1,,,1,,,,,,,,1,,,,,,,,,,,,,Outlier in a group at mid block. He wasn’t supposed to be w the two women! Oops.,,,,267d83b6-c6fa-42d4-810e-aa9e17228931,47.6242606170368,-122.356828859304,,,,,,,,,,2023,11,4
16650,2023_Seattle_Citywide,UPT1,2023-11-02 12:18:51,2023-11-02 12:39:43,Weekday,Midday,UD4H,Sun - Exposed,60,1,1,,Feminine presenting,25-64,,,,,,,,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,286a5217-199a-4fab-8d9e-6f62f32a97d1,47.624171594135,-122.35682813398,,,,,,,,,,2023,11,2
16651,2023_Seattle_Citywide,UPT1,2023-11-02 12:18:51,2023-11-02 12:39:43,Weekday,Midday,UD4H,Sun - Exposed,60,1,1,,Feminine presenting,25-64,,,,,,,,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,2e3e624c-3ed0-498b-a052-fb99ee266227,47.6242558635767,-122.356846081376,,,,,,,,,,2023,11,2
16652,2023_Seattle_Citywide,UPT1,2023-10-31 12:17:31,2023-10-31 12:36:25,Weekday,Midday,UD4H,Sun - Exposed,49,1,1,,Masculine presenting,25-64,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,"Oops, that one group w the outlier. She shouldn’t be in the group. My mistake.",,,,2e695fed-fa3b-4069-87c5-ce0199327223,47.6243994286843,-122.356850312064,,,,,,,,,,2023,10,31
16653,2023_Seattle_Citywide,UPT1,2023-11-02 16:20:45,2023-11-02 16:42:23,Weekday,Evening,UD4H,Sun - Shaded,59,1,1,,Feminine presenting,25-64,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,33940cbb-9832-4ab4-bb7b-3a031b09d0df,47.624357948828,-122.356814139543,,,,,,,,,,2023,11,2
16654,2023_Seattle_Citywide,UPT1,2023-11-02 08:47:05,2023-11-02 09:07:57,Weekday,Morning,UD4H,Heavy Rain,55,1,1,,Feminine presenting,25-64,,,,,,,,,,1,,1,,,,,1,,,,,,,,,,,,,,,,,342614e6-b0c6-49bd-a3c2-eb95eed89273,47.6243238838817,-122.356867607866,,,,,,,,,,2023,11,2
16655,2023_Seattle_Citywide,UPT1,2023-10-31 12:17:31,2023-10-31 12:36:25,Weekday,Midday,UD4H,Sun - Exposed,49,1,1,,Feminine presenting,25-64,,,,,,,,1,,1,,1,,,,,1,,,,,,,,,,,,,"Oops, that one group w the outlier. She shouldn’t be in the group. My mistake.",,,,355560fd-9ef6-42e5-a17c-85dd408fa1a6,47.6243459489641,-122.356862972657,,,,,,,,,,2023,10,31
16656,2023_Seattle_Citywide,UPT1,2023-10-31 12:17:31,2023-10-31 12:36:25,Weekday,Midday,UD4H,Sun - Exposed,49,1,1,,Masculine presenting,65+,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,"Oops, that one group w the outlier. She shouldn’t be in the group. My mistake.",,,,35778b44-adb2-4878-b57c-5dea03dc90f8,47.6240966976899,-122.356864465036,,,,,,,,,,2023,10,31
16657,2023_Seattle_Citywide,UPT1,2023-11-04 16:24:20,2023-11-04 16:44:57,Weekend,Evening,UD4H,Sun - Shaded,59,1,2,,Feminine presenting,65+,,,,,,1,,,1,,,,,,,,1,,,,,,,,,,,,,Outlier in a group at mid block. He wasn’t supposed to be w the two women! Oops.,,,,366ebc67-6458-46d9-8b2e-7e4984ce14ce,47.6242009852982,-122.356822396266,,,,,,,,,,2023,11,4
16658,2023_Seattle_Citywide,UPT1,2023-11-04 12:26:44,2023-11-04 12:48:07,Weekend,Midday,UD4H,Light Clouds,61,1,1,,Feminine presenting,15-24,,,,,,,,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,37b0048a-bec0-4f53-94db-0ec465e1238b,47.6242146622329,-122.356869009574,,,,,,,,,,2023,11,4
16659,2023_Seattle_Citywide,UPT1,2023-11-04 12:26:44,2023-11-04 12:48:07,Weekend,Midday,UD4H,Light Clouds,61,1,2,,Feminine presenting,25-64,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,37d85f1e-85a3-4150-9692-50c332c5e00c,47.6237757372516,-122.356856771238,,,,,,,,,,2023,11,4
16660,2023_Seattle_Citywide,UPT1,2023-11-04 16:24:20,2023-11-04 16:44:57,Weekend,Evening,UD4H,Sun - Shaded,59,1,2,,Feminine presenting,25-64,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,392c7608-d9c9-43b2-b958-3573a9ea454a,47.6237931050714,-122.3568226613,,,,,,,,,,2023,11,4
16661,2023_Seattle_Citywide,UPT1,2023-11-04 12:26:44,2023-11-04 12:48:07,Weekend,Midday,UD4H,Light Clouds,61,1,1,,Feminine presenting,25-64,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,3a8ea3db-91f2-4303-aa11-ceae1c2087c6,47.6236708172746,-122.35705055528,,,,,,,,,,2023,11,4
16662,2023_Seattle_Citywide,UPT1,2023-10-31 08:26:44,2023-10-31 08:47:46,Weekday,Morning,UD4H,Sun - Shaded,40,1,1,,Feminine presenting,25-64,,,,,,,,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,3b55c64f-31b0-4250-8a9c-dfc0064e9717,47.6241605996883,-122.356866494331,,,,,,,,,,2023,10,31
16663,2023_Seattle_Citywide,UPT1,2023-11-04 16:24:20,2023-11-04 16:44:57,Weekend,Evening,UD4H,Sun - Shaded,59,1,2,,Masculine presenting,15-24,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,Outlier in a group at mid block. He wasn’t supposed to be w the two women! Oops.,,,,3b9f28bb-5bc9-43ec-9e4e-561e266e8cd6,47.6240745530108,-122.356818856125,,,,,,,,,,2023,11,4
16664,2023_Seattle_Citywide,UPT1,2023-11-02 12:18:51,2023-11-02 12:39:43,Weekday,Midday,UD4H,Sun - Exposed,60,1,1,,Masculine presenting,65+,,,,,,,,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,3c795012-6107-4da0-a361-c934e52ccdb5,47.6241114048348,-122.356856053311,,,,,,,,,,2023,11,2
16665,2023_Seattle_Citywide,UPT1,2023-11-02 16:20:45,2023-11-02 16:42:23,Weekday,Evening,UD4H,Sun - Shaded,59,1,1,,Masculine presenting,25-64,,,,,,,,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,3d0add02-7384-42ff-97f1-0936d35697ca,47.6241169097624,-122.356829934165,,,,,,,,,,2023,11,2
16666,2023_Seattle_Citywide,UPT1,2023-11-04 16:24:20,2023-11-04 16:44:57,Weekend,Evening,UD4H,Sun - Shaded,59,1,2,,Feminine presenting,25-64,,,,,,1,,,1,,,,,,,,1,,,,,,,,,,,,,Outlier in a group at mid block. He wasn’t supposed to be w the two women! Oops.,,,,40cf706d-032f-42a4-8c67-6e7766b0d7f7,47.6242247946906,-122.356816737508,,,,,,,,,,2023,11,4
16667,2023_Seattle_Citywide,UPT1,2023-11-04 16:24:20,2023-11-04 16:44:57,Weekend,Evening,UD4H,Sun - Shaded,59,1,1,,Feminine presenting,25-64,,,,,,,,,1,1,,,,,,,1,,,,,,,,,,,,,Outlier in a group at mid block. He wasn’t supposed to be w the two women! Oops.,,,,43872469-e4a7-4997-a43a-6fd98089ff5b,47.6241220351563,-122.356859477551,,,,,,,,,,2023,11,4
